fips,county,candidate,votes
05095,Monroe,Jo Jorgensen,12
05097,Montgomery,Jo Jorgensen,26
05099,Nevada,Jo Jorgensen,8
05101,Newton,Jo Jorgensen,23
05103,Ouachita,Jo Jorgensen,79
05105,Perry,Jo Jorgensen,35
05107,Phillips,Jo Jorgensen,15
05109,Pike,Jo Jorgensen,41
05111,Poinsett,Jo Jorgensen,40
05113,Polk,Jo Jorgensen,83
05115,Pope,Jo Jorgensen,240
05117,Prairie,Jo Jorgensen,16
05119,Pulaski,Jo Jorgensen,1668
05121,Randolph,Jo Jorgensen,55
05123,Saline,Jo Jorgensen,595
05125,Scott,Jo Jorgensen,31
05129,Searcy,Jo Jorgensen,30
05131,Sebastian,Jo Jorgensen,804
05133,Sevier,Jo Jorgensen,55
05135,Sharp,Jo Jorgensen,52
05123,St. Francis,Jo Jorgensen,37
05137,Stone,Jo Jorgensen,47
05139,Union,Jo Jorgensen,182
05141,Van Buren,Jo Jorgensen,54
05143,Washington,Jo Jorgensen,1414
05145,White,Jo Jorgensen,395
05147,Woodruff,Jo Jorgensen,14
05149,Yell,Jo Jorgensen,66
05001,Arkansas,John Richard Myers,4
