year,type,code,district,status,candidate,county,city,ward,precinct,label,votes,none
2020,GEN,1,00000,0,Kasey Wells,16,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,16,34,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,16,36,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,16,38,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,16,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,16,52,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,16,52,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,17,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,17,52,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,17,52,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,17,9999,0,9999,,0,
2020,GEN,1,00000,0,Kasey Wells,18,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,20,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,18,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,18,9999,0,9999,,0,
2020,GEN,1,00000,0,Kasey Wells,19,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,2,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,19,2,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,19,2,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,19,2,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,19,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,19,10,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,19,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,15,0,17,,0,
2020,GEN,1,00000,0,Kasey Wells,19,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,20,0,1,,1,
2020,GEN,1,00000,0,Kasey Wells,19,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,30,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,19,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,52,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,19,53,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,19,54,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,19,54,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,19,9999,0,9999,,0,
2020,GEN,1,00000,0,Kasey Wells,20,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,20,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,20,6,0,302,,0,
2020,GEN,1,00000,0,Kasey Wells,20,6,0,304,,0,
2020,GEN,1,00000,0,Kasey Wells,20,6,0,305,,0,
2020,GEN,1,00000,0,Kasey Wells,20,6,0,306,,0,
2020,GEN,1,00000,0,Kasey Wells,20,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,20,10,0,501,,0,
2020,GEN,1,00000,0,Kasey Wells,20,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,20,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,14,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,21,14,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,21,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,28,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,21,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,52,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,21,52,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,21,52,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,21,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,21,54,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,22,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,4,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,22,4,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,22,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,52,1,3,,0,
2020,GEN,1,00000,0,Kasey Wells,22,52,2,2,,0,
2020,GEN,1,00000,0,Kasey Wells,22,52,3,2,,0,
2020,GEN,1,00000,0,Kasey Wells,22,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,22,54,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,22,56,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,10,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,11,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,12,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,13,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,14,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,15,,0,
2020,GEN,1,00000,0,Kasey Wells,23,12,0,16,,0,
2020,GEN,1,00000,0,Kasey Wells,23,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,14,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,16,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,22,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,32,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,32,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,23,52,1,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,52,1,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,52,2,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,52,2,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,54,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,54,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,23,56,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,56,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,23,56,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,23,56,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,23,58,3,22,,0,
2020,GEN,1,00000,0,Kasey Wells,23,58,3,23,,0,
2020,GEN,1,00000,0,Kasey Wells,23,60,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,62,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,23,9999,0,9999,,0,
2020,GEN,1,00000,0,Kasey Wells,24,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,2,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,24,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,6,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,8,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,24,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,26,0,14,,0,
2020,GEN,1,00000,0,Kasey Wells,24,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,54,1,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,54,2,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,54,3,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,54,4,1,,0,
2020,GEN,1,00000,0,Kasey Wells,24,9999,0,9999,,0,
2020,GEN,1,00000,0,Kasey Wells,25,2,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,2,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,2,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,4,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,4,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,4,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,4,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,8,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,8,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,8,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,8,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,10,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,12,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,10,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,11,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,12,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,13,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,14,,0,
2020,GEN,1,00000,0,Kasey Wells,25,14,0,15,,0,
2020,GEN,1,00000,0,Kasey Wells,25,16,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,16,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,16,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,16,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,16,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,18,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,18,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,18,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,20,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,20,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,20,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,20,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,22,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,10,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,11,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,12,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,13,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,14,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,15,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,16,,0,
2020,GEN,1,00000,0,Kasey Wells,25,24,0,17,,0,
2020,GEN,1,00000,0,Kasey Wells,25,26,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,26,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,26,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,26,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,10,,0,
2020,GEN,1,00000,0,Kasey Wells,25,28,0,11,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,30,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,32,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,32,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,32,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,34,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,34,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,34,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,34,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,36,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,36,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,36,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,36,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,36,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,10,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,11,,0,
2020,GEN,1,00000,0,Kasey Wells,25,50,0,12,,0,
2020,GEN,1,00000,0,Kasey Wells,25,52,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,54,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,54,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,54,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,54,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,56,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,56,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,56,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,56,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,56,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,1,6,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,7,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,8,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,9,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,10,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,11,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,12,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,13,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,2,14,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,15,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,16,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,17,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,18,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,19,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,20,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,3,21,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,22,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,23,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,24,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,25,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,26,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,4,27,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,28,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,29,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,30,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,31,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,32,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,33,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,34,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,35,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,36,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,37,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,5,38,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,39,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,40,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,41,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,42,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,43,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,6,44,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,45,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,46,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,47,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,48,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,49,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,7,50,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,51,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,52,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,53,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,54,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,55,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,8,56,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,9,57,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,9,58,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,9,59,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,9,60,,0,
2020,GEN,1,00000,0,Kasey Wells,25,58,9,61,,0,
2020,GEN,1,00000,0,Kasey Wells,25,60,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,60,0,2,,0,
2020,GEN,1,00000,0,Kasey Wells,25,60,0,3,,0,
2020,GEN,1,00000,0,Kasey Wells,25,60,0,4,,0,
2020,GEN,1,00000,0,Kasey Wells,25,60,0,5,,0,
2020,GEN,1,00000,0,Kasey Wells,25,61,0,1,,0,
2020,GEN,1,00000,0,Kasey Wells,25,61,0,2,,0,
